1972,Servify-ios,764750,4706249,0,1,-53.608087,126.828376,112191,Device received,2018-05-27 20:19:23,2018-05-26 23:00:07
1983,Servify,706712,10369013,0,2,-89.255936,96.606946,995630,Service initiated,2018-05-26 15:54:45,2018-05-25 01:11:36
2000,Servify-ios,582156,12850052,668349,10,1.949176,-74.376528,538424,Claim raised,2018-05-27 19:16:08,2018-05-27 10:18:17
2008,Servify,267058,10335137,0,1,56.946419,-127.406410,175749,Repair completed,2018-05-27 19:45:04,2018-05-24 20:01:31
2053,Servify,664608,12657865,1770997,12,-4.222739,178.840310,565060,Claim withdrawn,2018-05-27 19:52:20,2018-05-25 07:40:21
2057,OnePlus,370401,13939260,0,1,53.365262,-44.333571,665593,Service initiated,2018-05-26 17:53:22,2018-05-26 08:44:28
2065,10.or,643735,18756462,0,2,-77.677500,-44.774318,628987,Device received,2018-05-27 06:17:22,2018-05-25 16:12:31
2067,Servify-ios,944008,10155676,0,1,-40.678432,-14.865889,226726,Service cancel,2018-05-25 12:58:06,2018-05-25 12:54:33
2082,Servify,188252,17570821,0,2,21.735765,112.775247,707854,Service accepted,2018-05-27 18:14:08,2018-05-24 21:52:43
2111,Servify,462035,17670632,0,2,6.101458,86.055038,687465,Service accepted,2018-05-27 16:54:15,2018-05-26 03:00:30
2137,OnePlus,60136,4659312,488876,11,55.729001,-122.280263,32440,Service initiated,2018-05-26 20:37:41,2018-05-24 03:35:51
2183,Servify,829521,4378531,886405,10,-11.047461,-21.654344,155805,Document pending,2018-05-26 01:22:57,2018-05-25 05:23:52
2188,Servify,474743,16191469,0,1,22.277864,-152.973172,269150,Pickup request accepted,2018-05-25 21:34:47,2018-05-23 00:52:37
2195,Servify,364074,2137831,0,1,-88.897588,22.277961,749426,Pickup request accepted,2018-05-26 11:46:59,2018-05-23 12:20:43
2228,Servify-ios,423431,9547494,0,2,-26.388970,23.507930,809886,Service completed,2018-05-27 07:43:30,2018-05-24 07:54:01
2248,OnePlus,818408,13254504,0,1,-0.883974,-71.977942,982240,Service initiated,2018-05-26 02:36:20,2018-05-24 08:36:42
2311,Servify,682732,9993351,0,1,-61.008797,27.423988,317042,Service completed,2018-05-26 13:45:03,2018-05-24 14:33:15
2319,OnePlus,430922,19668041,0,2,-53.311274,-89.773323,399588,Service accepted,2018-05-27 19:58:10,2018-05-24 21:00:51
2337,Servify-ios,461178,7524,0,2,-55.038836,109.242511,895046,Service accepted,2018-05-27 20:45:34,2018-05-27 07:14:29
2357,10.or,627255,300549,181106,11,-54.393610,11.948873,963896,Pickup request accepted,2018-05-26 19:45:51,2018-05-24 15:10:13
2360,Servify,803676,7044502,0,1,-54.724424,174.162206,719331,Repair completed,2018-05-26 19:37:05,2018-05-26 11:38:04
2371,10.or,827662,14824204,875744,12,-68.005387,-168.154934,490902,Device received,2018-05-27 00:18:16,2018-05-24 19:02:39
2378,OnePlus,836326,6215841,1154230,11,11.149988,3.215526,489566,Pickup request accepted,2018-05-25 17:20:24,2018-05-24 13:20:12
2389,10.or,526600,7312201,1774534,11,4.019321,111.612049,227453,Service cancel,2018-05-28 11:32:33,2018-05-27 07:48:17
2416,Servify-ios,466592,18330230,131193,10,12.247282,29.474855,675591,Document pending,2018-05-26 23:01:34,2018-05-25 09:50:04
2427,Servify,673505,2287074,1468619,10,-35.591589,-81.546284,875703,In-principal approved,2018-05-28 10:34:03,2018-05-26 07:02:00
2432,Servify,91480,10154844,1861377,11,-19.976486,124.784386,520966,Pickup request accepted,2018-05-27 18:46:49,2018-05-26 19:35:39
2435,Servify-ios,111082,3131251,1205941,12,36.567023,43.984078,893383,Claim withdrawn,2018-05-27 06:58:20,2018-05-25 22:24:55
2440,Servify,761498,6269644,0,1,50.283600,160.901400,882595,Repair completed,2018-05-27 09:34:15,2018-05-26 14:48:08
2445,Servify-ios,895271,6773462,1227793,10,56.242563,-91.553419,291458,In-principal approved,2018-05-27 04:52:16,2018-05-24 21:54:13
2455,Servify,149852,16395870,0,2,21.391021,173.590740,610098,Service completed,2018-05-26 06:51:49,2018-05-25 22:26:24
2482,Servify-ios,747472,16105815,0,1,49.624495,-41.833886,825975,Pickup request accepted,2018-05-28 08:24:58,2018-05-26 23:37:31
2484,OnePlus,932682,12276892,169838,10,-82.917187,-9.661394,417852,In-principal approved,2018-05-26 05:10:34,2018-05-25 23:36:28
2501,Servify-ios,985130,17739039,0,2,87.179637,-37.212930,123834,Service cancel,2018-05-25 18:37:39,2018-05-25 08:45:54
2505,OnePlus,720572,6144342,605715,12,-47.794728,65.434451,737211,Claim withdrawn,2018-05-28 06:10:46,2018-05-27 14:06:45
2534,Servify-ios,315380,10774050,0,2,-74.874066,-158.720396,599654,Repair completed,2018-05-27 08:01:34,2018-05-25 07:45:19
2544,Servify,378561,11266403,0,1,54.936001,178.876540,363039,Service completed,2018-05-28 09:48:34,2018-05-25 22:34:02
2564,Servify,867096,14819006,0,1,48.038831,-172.872830,405196,Repair completed,2018-05-26 16:44:34,2018-05-25 20:55:29
2570,Servify,799489,10220766,490103,12,34.267562,64.967147,30616,Service accepted,2018-05-27 08:39:24,2018-05-26 04:01:21
2615,Servify-ios,986433,7874166,603014,10,-19.596241,-29.843839,253897,Document pending,2018-05-26 02:01:00,2018-05-25 18:06:58
2620,Servify-ios,103776,17267323,0,2,40.284344,-166.879081,726743,Service cancel,2018-05-28 09:29:24,2018-05-26 20:03:10
2627,10.or,954657,16293298,0,1,5.062376,14.818404,749900,Pickup request accepted,2018-05-26 17:48:40,2018-05-24 07:46:58
2635,OnePlus,138483,19225815,0,1,-50.301877,112.873365,817900,Service cancel,2018-05-27 10:34:30,2018-05-26 18:25:19
2636,Servify,665404,19790094,610252,10,-69.367062,-68.312809,750378,Document pending,2018-05-26 01:56:57,2018-05-23 20:10:22
2666,Servify,168569,494516,0,1,49.655492,-31.259806,731615,Pickup request accepted,2018-05-27 10:57:58,2018-05-27 10:12:33
2672,Servify-ios,192620,17750539,1298352,11,80.311803,-26.270821,771486,Service completed,2018-05-28 01:18:56,2018-05-25 02:34:39
2730,OnePlus,433174,9847858,157137,11,-64.053868,93.932275,995480,Service cancel,2018-05-26 17:11:32,2018-05-24 04:02:41
2740,OnePlus,767708,14296933,51724,10,-39.428331,166.399778,170719,Service cancel,2018-05-27 19:27:18,2018-05-26 09:39:27
2757,Servify-ios,257875,5989847,0,1,-85.230863,-141.248888,265075,Repair completed,2018-05-27 21:28:55,2018-05-27 16:02:35
2785,10.or,299588,12883001,516006,11,89.832524,-158.071145,192890,Service completed,2018-05-25 18:31:43,2018-05-23 15:44:16
2793,OnePlus,118533,18455854,522446,10,66.339652,-167.879253,389441,Document pending,2018-05-28 07:03:12,2018-05-28 06:06:18
2795,Servify,105912,8130612,0,1,-64.579987,-150.585907,796247,Device received,2018-05-27 09:30:35,2018-05-26 11:29:09
2806,10.or,833140,8147783,0,2,10.209877,-131.461682,177375,Service accepted,2018-05-27 16:37:06,2018-05-26 05:19:19
2813,OnePlus,603318,12473379,0,1,-28.024139,107.865728,833193,Pickup request accepted,2018-05-26 00:10:06,2018-05-23 02:36:37
2818,Servify-ios,729027,18539434,0,1,16.957893,-76.675599,531988,Pickup request accepted,2018-05-28 06:57:00,2018-05-27 10:20:34
2830,10.or,508476,3507561,0,2,58.889032,25.688903,124387,Repair completed,2018-05-26 06:17:06,2018-05-24 01:25:03
2861,Servify-ios,897509,4416756,0,1,19.147827,-163.858278,391222,Device received,2018-05-27 02:44:54,2018-05-24 13:26:34
2886,Servify-ios,177672,6656243,1060370,12,65.895897,147.019265,122073,Claim withdrawn,2018-05-26 16:00:59,2018-05-24 14:57:11
2934,OnePlus,174043,7473818,827301,10,-69.243026,11.272198,244530,Claim raised,2018-05-27 18:54:29,2018-05-26 01:28:53
2998,Servify-ios,334303,17039714,0,1,-14.277554,24.011385,250601,Pickup request accepted,2018-05-27 20:02:58,2018-05-25 16:13:23
3015,Servify-ios,561291,3549498,0,1,33.415796,-91.329668,684673,Service initiated,2018-05-27 13:23:47,2018-05-26 12:17:26
3046,10.or,885577,19879626,0,1,6.569936,-127.679649,251482,Pickup request accepted,2018-05-25 12:08:25,2018-05-25 02:37:42
3120,10.or,793462,12148096,0,2,73.586698,35.436758,43084,Service accepted,2018-05-28 08:56:04,2018-05-26 06:17:16
3126,10.or,595530,12797237,642,11,33.939860,-82.149398,725194,Service completed,2018-05-27 05:52:07,2018-05-24 08:00:03
3157,Servify,687672,15997461,1221760,10,-83.095198,126.262347,743374,In-principal approved,2018-05-26 12:34:31,2018-05-25 09:14:43
3191,Servify,631116,5362687,1760722,11,41.668541,47.359388,413823,Pickup request accepted,2018-05-28 09:35:02,2018-05-27 16:18:31
3196,OnePlus,453352,17010755,0,2,58.514187,178.681742,844855,Service accepted,2018-05-28 00:21:22,2018-05-26 08:10:08
3209,OnePlus,499080,1867420,1272502,11,5.763819,-166.404873,280543,Claim withdrawn,2018-05-26 04:42:09,2018-05-23 11:34:57
3216,10.or,85985,14647290,0,2,64.580249,167.380275,452541,Service accepted,2018-05-26 00:43:33,2018-05-25 13:38:32
3225,10.or,123975,3545755,857811,12,-38.836596,-138.945156,354524,Service accepted,2018-05-28 00:35:39,2018-05-26 20:29:08
3261,OnePlus,615328,7456736,0,2,17.079614,25.910665,464549,Service cancel,2018-05-27 04:46:34,2018-05-25 03:25:11
3264,10.or,89817,976485,0,1,48.928926,77.206107,344897,Device received,2018-05-27 18:57:19,2018-05-26 18:10:00
3281,10.or,386326,13770321,0,2,71.019213,-55.625851,491039,Service cancel,2018-05-26 05:24:45,2018-05-25 13:08:13
3284,10.or,285917,18358265,0,1,-37.386343,99.718889,133968,Service initiated,2018-05-25 13:39:38,2018-05-24 15:48:56
3300,OnePlus,679616,14564720,894453,10,-49.844050,86.902027,8472,Document pending,2018-05-26 09:39:49,2018-05-24 15:48:19
3311,Servify,254475,2995105,0,2,14.880448,-29.679674,835436,Repair completed,2018-05-27 05:53:26,2018-05-25 10:00:00
3326,Servify-ios,41170,2039147,0,1,-58.870404,-82.873331,392969,Service completed,2018-05-26 01:23:51,2018-05-25 03:54:12
3327,Servify-ios,455198,15232617,0,2,21.069002,102.042101,384890,Repair completed,2018-05-27 15:33:44,2018-05-24 18:17:23
3336,Servify-ios,169412,10780600,0,2,47.396204,-108.120276,666146,Repair completed,2018-05-26 14:43:15,2018-05-25 05:48:34
3347,Servify-ios,378910,8409705,1845709,11,34.874032,41.632579,319040,Service initiated,2018-05-26 03:54:44,2018-05-23 09:21:10
3351,10.or,185390,13965985,0,2,56.666645,165.810604,120600,Service accepted,2018-05-26 12:56:38,2018-05-23 21:32:51
3352,Servify-ios,241279,17941059,0,2,-13.660458,146.065938,495058,Service accepted,2018-05-26 08:25:34,2018-05-25 04:01:49
3371,Servify-ios,176988,4110812,0,2,79.823666,151.496137,659348,Service initiated,2018-05-26 18:24:30,2018-05-26 04:36:19
3374,Servify-ios,718878,13701995,0,1,78.198571,34.599006,442676,Repair completed,2018-05-28 09:19:00,2018-05-25 16:26:55
3375,Servify,150452,3985429,1228095,12,-73.415256,-57.166141,91298,Claim withdrawn,2018-05-25 15:12:02,2018-05-24 22:19:47
3392,OnePlus,766462,16720713,0,1,41.703127,-3.333636,581892,Repair completed,2018-05-26 09:35:30,2018-05-23 16:35:48
3457,Servify-ios,918772,16585463,0,1,-87.134998,80.974424,309694,Repair completed,2018-05-27 06:46:12,2018-05-26 09:09:15
3465,OnePlus,343178,11766125,1876122,11,-1.228034,-44.687912,807343,Service cancel,2018-05-27 05:11:18,2018-05-26 01:58:41
3467,Servify,172058,10521242,0,1,-50.509663,25.121457,397782,Device received,2018-05-26 20:28:12,2018-05-24 17:04:40
3482,Servify-ios,281437,4100034,0,2,-50.354492,-108.307887,574113,Service initiated,2018-05-27 07:56:50,2018-05-26 12:28:24
3483,Servify,631792,5720198,0,1,9.932084,-24.041845,889798,Pickup request accepted,2018-05-26 01:24:49,2018-05-25 05:44:37
3498,10.or,199639,1947457,989251,11,-24.441649,5.425612,40302,Device received,2018-05-26 11:13:33,2018-05-25 00:18:11
3499,OnePlus,472747,5266037,1747616,10,84.039560,140.588800,435770,Claim raised,2018-05-28 00:09:48,2018-05-27 08:22:43
3536,Servify-ios,187840,9598268,0,2,83.215842,53.326007,681505,Device received,2018-05-26 11:07:36,2018-05-26 01:15:40
3558,OnePlus,593642,5014198,789718,12,47.299314,-4.107144,51843,Service initiated,2018-05-26 21:13:04,2018-05-25 12:23:50
3582,OnePlus,873224,14491224,0,1,57.506064,179.726324,413579,Service initiated,2018-05-25 21:53:21,2018-05-25 16:07:00
3595,10.or,704820,8664937,0,1,21.685085,17.343760,932597,Service initiated,2018-05-27 15:24:09,2018-05-27 01:38:54
3631,Servify,376745,11696157,640953,10,54.783464,137.683023,309500,Claim raised,2018-05-28 07:14:33,2018-05-27 05:02:11
3676,Servify,256681,1914155,682940,10,52.638652,159.679015,455963,Document pending,2018-05-25 13:58:33,2018-05-24 13:34:57
3680,Servify,664018,7933363,0,1,63.761030,-61.413674,56979,Pickup request accepted,2018-05-25 11:36:18,2018-05-23 01:03:02
3727,10.or,412470,16510792,0,2,83.102596,86.393227,605526,Service accepted,2018-05-27 18:20:48,2018-05-24 23:06:37
3736,Servify-ios,945962,13570771,0,2,0.894181,27.489100,814649,Service initiated,2018-05-27 03:50:42,2018-05-25 03:04:33
